,index,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
693,693,2000-06-04,21:00,0.0,1020.3,1020.3,1019.9,13,21.9,15.0,22.7,21.7,16.1,14.9,70,64,65,56,4.1,1.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
694,694,2000-06-04,22:00,0.0,1020.6,1020.6,1020.3,-9999,19.3,15.4,21.9,19.3,15.7,14.7,78,64,78,269,2.9,0.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
695,695,2000-06-04,23:00,0.0,1021.0,1021.0,1020.7,-9999,18.7,14.6,19.3,18.7,15.4,14.6,81,76,77,92,2.0,1.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
696,696,2000-06-05,00:00,0.0,1021.0,1021.0,1021.0,-9999,18.3,14.0,19.2,18.3,14.5,14.0,78,72,75,62,5.1,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
697,697,2000-06-05,01:00,0.0,1021.3,1021.3,1021.0,-9999,17.2,13.8,18.5,17.2,14.0,13.8,81,74,80,10,3.7,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
698,698,2000-06-05,02:00,0.0,1021.2,1021.3,1021.2,-9999,16.2,13.8,17.3,16.2,14.1,13.8,86,80,86,3,3.1,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
699,699,2000-06-05,03:00,0.0,1021.3,1021.3,1021.2,-9999,16.3,13.9,16.6,15.9,14.0,13.7,87,84,85,341,3.3,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
700,700,2000-06-05,04:00,0.0,1021.0,1021.3,1021.0,-9999,15.4,13.7,16.5,15.1,13.9,13.5,91,84,90,360,2.6,1.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
701,701,2000-06-05,05:00,0.0,1020.7,1021.0,1020.7,-9999,14.8,13.6,15.3,14.8,13.9,13.6,93,90,93,10,2.9,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
702,702,2000-06-05,06:00,0.0,1020.5,1020.7,1020.5,-9999,14.4,13.5,14.8,14.2,13.7,13.2,95,93,94,5,2.6,1.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
703,703,2000-06-05,07:00,0.0,1020.3,1020.6,1020.3,-9999,14.2,13.3,14.5,14.2,13.5,13.3,95,93,94,358,2.7,1.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
704,704,2000-06-05,08:00,0.0,1020.3,1020.3,1020.2,-9999,13.4,12.7,14.2,13.4,13.3,12.6,96,94,95,5,2.2,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
705,705,2000-06-05,09:00,0.0,1020.5,1020.5,1020.3,-9999,12.4,11.8,13.4,12.4,12.8,11.8,97,95,96,17,2.1,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
706,706,2000-06-05,10:00,0.0,1021.0,1021.0,1020.5,31,13.2,12.5,13.2,12.2,12.5,11.7,97,95,95,11,3.5,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
707,707,2000-06-05,11:00,0.0,1021.3,1021.3,1021.0,523,18.4,13.2,18.4,13.3,13.5,12.5,95,72,72,336,7.1,3.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
708,708,2000-06-05,12:00,0.0,1021.9,1021.9,1021.3,1243,20.6,13.3,20.7,18.5,13.7,13.2,72,63,63,344,9.8,4.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
709,709,2000-06-05,13:00,0.0,1021.8,1022.0,1021.8,1812,22.1,12.7,22.4,20.5,13.8,12.7,63,55,55,347,9.4,5.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
710,710,2000-06-05,14:00,0.0,1021.0,1021.8,1021.0,2217,23.5,12.6,23.8,22.0,13.2,12.5,56,49,50,7,10.5,5.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
711,711,2000-06-05,15:00,0.0,1020.2,1021.0,1020.2,2427,24.7,12.8,25.1,23.5,13.1,12.2,50,45,47,6,11.0,4.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
712,712,2000-06-05,16:00,0.0,1019.0,1020.1,1019.0,2409,25.0,12.4,25.5,24.3,12.8,12.1,48,44,45,23,10.5,4.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
713,713,2000-06-05,17:00,0.0,1018.0,1019.0,1018.0,2170,26.0,12.2,26.2,25.0,12.8,11.8,46,42,42,351,7.9,3.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
714,714,2000-06-05,18:00,0.0,1017.4,1018.0,1017.4,1698,26.5,11.6,26.7,25.8,12.4,11.5,43,39,39,18,7.6,3.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
715,715,2000-06-05,19:00,0.0,1017.2,1017.4,1017.2,915,24.9,12.5,26.5,24.8,12.9,11.4,46,39,46,79,6.5,3.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
716,716,2000-06-05,20:00,0.0,1017.4,1017.4,1017.2,283,23.1,12.6,25.0,23.1,12.7,12.2,52,45,52,63,4.4,1.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
717,717,2000-06-05,21:00,0.0,1017.8,1017.8,1017.4,3,19.9,13.0,23.0,19.9,14.1,12.7,67,52,64,358,1.6,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
718,718,2000-06-05,22:00,0.0,1018.0,1018.0,1017.8,-9999,17.5,13.4,20.0,17.5,13.4,13.0,76,64,76,27,1.7,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
719,719,2000-06-05,23:00,0.0,1018.8,1018.8,1018.0,-9999,17.9,13.6,18.6,17.3,13.6,13.3,78,72,76,348,3.0,1.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
720,720,2000-06-06,00:00,0.0,1019.2,1019.2,1018.8,-9999,17.6,14.2,18.3,17.3,14.5,13.4,81,76,81,2,3.6,1.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
721,721,2000-06-06,01:00,0.0,1019.5,1019.5,1019.1,-9999,17.7,15.1,17.9,17.2,15.1,14.1,85,81,85,10,3.1,1.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
722,722,2000-06-06,02:00,0.0,1020.0,1020.0,1019.5,-9999,16.3,14.9,17.7,16.3,15.1,14.7,91,84,91,5,2.6,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
723,723,2000-06-06,03:00,0.0,1019.9,1020.0,1019.9,-9999,15.9,14.6,16.3,15.9,15.2,14.6,94,91,92,16,1.9,0.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
724,724,2000-06-06,04:00,0.0,1020.0,1020.0,1019.8,-9999,16.1,15.1,16.2,15.3,15.3,14.4,96,93,94,32,2.1,0.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
725,725,2000-06-06,05:00,0.0,1019.4,1019.9,1019.4,-9999,19.1,13.8,19.1,15.7,15.4,13.6,94,71,71,352,6.3,3.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
726,726,2000-06-06,06:00,0.0,1019.3,1019.4,1019.2,-9999,19.4,14.0,19.4,18.8,14.0,13.7,73,71,71,340,6.6,3.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
727,727,2000-06-06,07:00,0.0,1019.3,1019.3,1019.2,-9999,19.4,14.1,19.6,19.3,14.1,14.0,72,70,71,359,7.9,3.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
728,728,2000-06-06,08:00,0.0,1019.5,1019.5,1019.3,-9999,19.2,14.3,19.5,19.1,14.3,14.1,73,71,73,5,8.1,3.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
729,729,2000-06-06,09:00,0.0,1019.7,1019.7,1019.4,-9999,19.1,14.4,19.4,19.0,14.4,14.3,75,72,74,357,7.9,3.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
730,730,2000-06-06,10:00,0.0,1020.0,1020.0,1019.7,27,19.0,14.4,19.0,18.7,14.4,14.4,76,74,74,341,5.7,3.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
731,731,2000-06-06,11:00,0.0,1020.6,1020.6,1020.0,535,20.9,14.6,20.9,19.1,14.6,14.4,74,67,67,340,7.3,3.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
732,732,2000-06-06,12:00,0.0,1021.0,1021.0,1020.6,1225,23.0,14.5,23.0,20.9,14.7,14.1,67,58,59,1,7.7,3.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
733,733,2000-06-06,13:00,0.0,1020.7,1021.0,1020.7,1817,24.2,14.3,24.2,22.8,14.5,14.1,59,54,54,345,8.4,3.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
734,734,2000-06-06,14:00,0.0,1019.8,1020.6,1019.8,2235,25.3,13.2,25.5,24.1,14.4,13.2,54,47,47,3,9.0,4.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
735,735,2000-06-06,15:00,0.0,1018.7,1019.8,1018.7,2445,26.4,12.6,26.7,25.4,13.5,12.3,47,41,42,341,10.6,5.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
736,736,2000-06-06,16:00,0.0,1017.7,1018.7,1017.7,2418,27.6,12.2,27.8,26.6,12.9,11.8,42,37,38,11,10.0,4.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
737,737,2000-06-06,17:00,0.0,1016.9,1017.6,1016.9,2154,27.8,11.9,28.2,27.3,12.7,11.7,40,37,37,30,9.9,4.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
738,738,2000-06-06,18:00,0.0,1016.7,1016.9,1016.7,1700,27.9,11.9,28.4,27.5,12.3,11.6,38,36,37,2,8.8,3.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
739,739,2000-06-06,19:00,0.0,1016.5,1016.7,1016.4,1063,27.3,12.4,27.9,27.3,12.7,11.7,40,37,39,16,9.6,3.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
740,740,2000-06-06,20:00,0.0,1016.8,1016.8,1016.5,330,25.6,12.6,27.3,25.6,12.8,11.9,44,39,44,41,7.7,2.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
741,741,2000-06-06,21:00,0.0,1017.3,1017.3,1016.8,4,22.9,13.0,25.6,22.9,13.0,12.5,54,44,54,34,4.4,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
742,742,2000-06-06,22:00,0.0,1017.7,1017.8,1017.3,-9999,20.3,13.3,22.8,20.3,13.4,12.9,65,54,64,8,1.9,0.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
743,743,2000-06-06,23:00,0.0,1017.8,1017.9,1017.7,-9999,20.9,13.4,21.4,19.7,13.5,13.2,67,60,62,20,2.8,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
744,744,2000-06-07,00:00,0.0,1018.1,1018.2,1017.8,-9999,20.8,13.3,21.1,19.1,13.7,13.3,70,62,62,358,2.7,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
745,745,2000-06-07,01:00,0.0,1018.3,1018.3,1018.1,-9999,20.5,13.4,21.4,20.1,13.5,13.2,65,60,64,326,2.9,1.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
746,746,2000-06-07,02:00,0.0,1018.3,1018.4,1018.2,-9999,19.3,13.7,20.8,19.1,13.7,13.5,71,63,70,17,3.0,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
747,747,2000-06-07,03:00,0.0,1017.8,1018.3,1017.8,-9999,18.3,13.6,19.2,18.1,13.9,13.5,76,70,74,15,2.7,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
748,748,2000-06-07,04:00,0.0,1017.7,1017.9,1017.7,-9999,19.1,14.1,20.1,18.3,14.1,13.6,74,68,72,347,3.2,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
749,749,2000-06-07,05:00,0.0,1017.4,1017.7,1017.4,-9999,18.6,14.4,19.8,18.3,14.4,14.0,78,70,76,338,3.1,1.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
750,750,2000-06-07,06:00,0.0,1017.3,1017.4,1017.3,-9999,20.7,14.9,20.8,18.7,14.9,14.5,77,68,70,313,6.3,3.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
751,751,2000-06-07,07:00,0.0,1017.2,1017.3,1017.2,-9999,20.1,15.1,20.7,20.1,15.1,14.9,73,69,73,322,7.4,2.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
752,752,2000-06-07,08:00,0.0,1017.4,1017.4,1017.2,-9999,20.3,15.2,20.6,20.2,15.3,15.1,73,71,73,321,6.9,3.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
753,753,2000-06-07,09:00,0.0,1017.7,1017.7,1017.3,-9999,19.6,15.2,20.3,19.5,15.3,15.2,76,73,76,312,6.6,2.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
754,754,2000-06-07,10:00,0.0,1018.3,1018.3,1017.7,26,19.6,15.4,19.6,19.2,15.4,15.2,78,76,76,333,6.4,2.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
755,755,2000-06-07,11:00,0.0,1018.8,1018.8,1018.3,525,21.2,15.8,21.2,19.6,15.8,15.4,76,71,71,345,7.9,2.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
756,756,2000-06-07,12:00,0.0,1019.1,1019.1,1018.8,1211,23.2,15.8,23.2,21.3,16.1,15.5,71,63,63,353,8.3,3.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
757,757,2000-06-07,13:00,0.0,1018.8,1019.2,1018.8,1808,24.7,15.5,24.8,23.2,15.9,15.5,63,57,57,341,7.9,3.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
758,758,2000-06-07,14:00,0.0,1018.2,1018.9,1018.2,2220,25.8,15.0,26.2,24.6,15.9,14.9,57,51,51,358,9.8,5.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
759,759,2000-06-07,15:00,0.0,1017.2,1018.2,1017.2,2419,27.3,14.9,27.9,25.7,15.5,14.4,52,44,47,19,10.2,5.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
760,760,2000-06-07,16:00,0.0,1015.9,1017.2,1015.9,2412,28.0,14.5,28.6,27.3,15.0,14.2,46,42,43,19,10.6,4.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
761,761,2000-06-07,17:00,0.0,1014.9,1015.9,1014.9,2162,28.8,14.1,28.9,27.9,14.5,13.6,43,40,40,10,11.5,3.4,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
762,762,2000-06-07,18:00,0.0,1014.4,1014.9,1014.4,1662,28.5,13.0,29.1,28.3,14.5,13.0,41,38,39,37,8.8,4.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
763,763,2000-06-07,19:00,0.0,1014.3,1014.4,1014.3,1044,28.3,13.7,28.6,28.1,13.8,13.0,41,39,41,33,8.9,2.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
764,764,2000-06-07,20:00,0.0,1014.6,1014.6,1014.3,324,26.3,14.1,28.3,26.3,14.3,13.4,47,40,47,45,5.4,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
765,765,2000-06-07,21:00,0.0,1015.0,1015.0,1014.6,4,22.8,14.5,26.2,22.7,14.7,14.0,60,47,60,24,2.9,0.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
766,766,2000-06-07,22:00,0.0,1015.4,1015.4,1014.9,-9999,21.3,14.4,22.7,21.0,14.8,14.3,66,60,65,15,1.9,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
767,767,2000-06-07,23:00,0.0,1015.7,1015.7,1015.4,-9999,19.9,14.6,21.4,19.9,14.6,14.4,71,65,71,1,1.9,0.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
768,768,2000-06-08,00:00,0.0,1016.0,1016.0,1015.7,-9999,19.7,14.2,20.3,18.9,14.7,14.2,76,69,71,40,1.3,0.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
769,769,2000-06-08,01:00,0.0,1016.2,1016.2,1016.0,-9999,19.0,14.3,20.9,19.0,14.5,14.2,74,66,74,340,2.4,1.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
770,770,2000-06-08,02:00,0.0,1016.1,1016.2,1016.0,-9999,18.5,14.5,20.0,18.1,14.5,14.2,79,70,77,323,2.8,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
771,771,2000-06-08,03:00,0.0,1016.1,1016.2,1016.1,-9999,18.4,14.5,19.5,18.1,14.6,14.4,80,73,78,317,2.3,0.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
772,772,2000-06-08,04:00,0.0,1016.2,1016.2,1016.0,-9999,21.3,15.0,21.3,18.4,15.0,14.4,79,67,67,310,4.7,2.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
773,773,2000-06-08,05:00,0.0,1016.1,1016.2,1016.1,-9999,21.2,15.2,21.5,21.0,15.2,15.0,69,67,68,323,5.0,2.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
774,774,2000-06-08,06:00,0.0,1015.8,1016.1,1015.8,-9999,21.4,15.5,21.5,21.0,15.5,15.2,70,68,69,324,6.1,2.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
775,775,2000-06-08,07:00,0.0,1015.7,1015.8,1015.7,-9999,21.1,15.7,21.5,21.1,15.7,15.5,71,68,71,325,6.5,2.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
776,776,2000-06-08,08:00,0.0,1015.7,1015.7,1015.6,-9999,20.5,15.8,21.5,20.5,15.9,15.7,74,70,74,13,7.0,1.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
777,777,2000-06-08,09:00,0.0,1015.9,1015.9,1015.6,-9999,20.6,16.1,20.6,19.3,16.1,15.7,80,75,75,326,4.1,1.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
778,778,2000-06-08,10:00,0.0,1016.4,1016.4,1015.9,24,21.0,16.2,21.0,20.4,16.2,16.0,76,74,74,323,5.4,2.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
779,779,2000-06-08,11:00,0.0,1017.1,1017.1,1016.4,525,23.0,16.6,23.0,21.0,16.6,16.2,74,67,67,335,7.6,3.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
780,780,2000-06-08,12:00,0.0,1017.4,1017.4,1017.1,1211,24.9,16.6,24.9,23.0,16.7,16.5,67,60,60,349,8.0,3.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
781,781,2000-06-08,13:00,0.0,1017.4,1017.5,1017.4,1810,26.5,15.8,26.5,24.9,16.8,15.8,60,52,52,345,10.0,4.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
782,782,2000-06-08,14:00,0.0,1016.8,1017.4,1016.8,2220,27.9,15.0,27.9,26.1,16.0,14.5,53,44,45,355,8.8,4.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
783,783,2000-06-08,15:00,0.0,1015.9,1016.8,1015.9,2422,28.2,14.5,28.5,27.6,15.0,14.0,45,42,43,349,8.2,3.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
784,784,2000-06-08,16:00,0.0,1014.8,1015.8,1014.8,2384,29.7,12.4,29.9,28.4,14.6,12.4,43,35,35,341,8.3,3.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
785,785,2000-06-08,17:00,0.0,1013.8,1014.8,1013.8,2097,30.6,12.7,30.6,29.5,13.5,11.6,37,32,33,341,6.3,1.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
786,786,2000-06-08,18:00,0.0,1013.5,1013.8,1013.5,1599,30.6,11.4,31.1,30.2,12.6,11.1,33,30,31,354,6.7,2.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
787,787,2000-06-08,19:00,0.0,1013.4,1013.5,1013.4,941,30.4,12.1,30.7,30.2,12.4,11.4,33,31,32,297,4.9,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
788,788,2000-06-08,20:00,0.0,1013.6,1013.6,1013.4,295,27.7,13.5,30.4,27.7,13.5,11.6,41,32,41,128,1.5,0.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
789,789,2000-06-08,21:00,0.0,1014.0,1014.0,1013.6,3,23.8,14.0,27.6,23.8,14.3,13.2,54,41,54,237,3.0,1.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
790,790,2000-06-08,22:00,0.0,1014.8,1014.8,1014.0,-9999,21.9,15.1,23.7,21.8,15.1,13.7,66,55,65,252,3.2,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
791,791,2000-06-08,23:00,0.0,1015.3,1015.3,1014.8,-9999,21.9,14.3,22.1,21.6,15.1,13.6,66,59,62,260,2.6,1.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
792,792,2000-06-09,00:00,0.0,1015.4,1015.5,1015.3,-9999,18.8,14.4,21.5,18.7,14.8,14.3,77,64,76,16,2.4,1.6,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
793,793,2000-06-09,01:00,0.0,1015.6,1015.6,1015.4,-9999,17.7,14.5,18.8,17.7,14.7,14.3,82,75,81,15,2.5,1.7,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
794,794,2000-06-09,02:00,0.0,1015.4,1015.6,1015.4,-9999,19.1,14.7,19.4,17.2,14.9,14.5,85,74,76,4,3.1,1.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
795,795,2000-06-09,03:00,0.0,1015.2,1015.5,1015.2,-9999,18.0,14.5,19.2,17.5,14.8,14.3,84,75,80,2,2.9,2.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
796,796,2000-06-09,04:00,0.0,1015.1,1015.2,1015.1,-9999,21.4,14.9,21.4,17.6,14.9,14.3,82,66,66,321,3.9,2.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
797,797,2000-06-09,05:00,0.0,1014.8,1015.1,1014.7,-9999,21.0,15.0,21.6,20.6,15.0,14.8,70,66,69,309,5.2,3.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
798,798,2000-06-09,06:00,0.0,1014.3,1014.8,1014.3,-9999,21.2,15.1,21.5,20.8,15.1,15.0,70,67,68,322,5.5,2.9,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
799,799,2000-06-09,07:00,0.0,1014.2,1014.3,1014.1,-9999,21.0,15.1,21.6,20.8,15.1,15.1,70,67,69,298,6.2,3.2,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
800,800,2000-06-09,08:00,0.0,1014.2,1014.2,1014.1,-9999,21.2,15.1,21.4,21.0,15.2,15.1,69,67,68,325,6.8,3.0,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
801,801,2000-06-09,09:00,0.0,1014.6,1014.6,1014.1,-9999,21.5,15.0,21.5,21.1,15.1,15.0,68,66,67,318,6.9,3.1,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
802,802,2000-06-09,10:00,0.0,1015.5,1015.5,1014.6,25,21.4,15.0,21.6,21.1,15.0,15.0,68,66,67,310,6.0,3.5,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
803,803,2000-06-09,11:00,0.0,1016.2,1016.2,1015.5,475,22.6,15.2,22.6,21.4,15.2,15.0,67,63,63,315,8.6,4.3,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
804,804,2000-06-09,12:00,0.0,1016.7,1016.7,1016.3,1149,24.1,15.0,24.3,22.5,15.3,15.0,63,56,57,309,8.7,4.8,SE,RJ,ECOLOGIA AGRICOLA,A601,-22.8,-43.68333333,33.0
